,Unnamed: 0,time,open,high,low,close,tick_volume,spread,real_volume,EMA_200,EMA_50,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,cross,result
867,867,1661366400,0.99718,0.99721,0.99662,0.99679,1819,8,545700000,0.99457,0.99469,0.99469,0.99457,58.7726,36.38183,0.0011988,0.0012117,19.26442,21.85125,24.09487,52.48444,0.59404,49.09708,0.3049,22.34812,27.90792,1,2,loss
900,900,1661376300,0.99615,0.99628,0.99599,0.99623,1137,8,341100000,0.99496,0.99563,0.99563,0.99496,54.32416,40.2042,0.0001435,0.0001446,20.7751,19.67288,21.55399,57.20768,0.60721,54.96914,0.01205,31.39252,26.71254,1,2,loss
905,905,1661377800,0.99635,0.99635,0.99598,0.99607,1205,8,361500000,0.99503,0.99578,0.99578,0.99503,49.21128,-57.97101,0.0001517,0.0001628,19.28504,26.14178,20.58578,55.36957,0.40207,52.94359,-0.01004,43.35029,69.38828,0,2,loss
912,912,1661379900,0.99649,0.99658,0.99615,0.99618,1112,8,333600000,0.99513,0.99595,0.99595,0.99513,48.42297,-21.37546,0.0001476,0.0001635,18.1968,23.77558,19.61066,65.12252,0.38417,56.84849,-0.00502,45.23794,70.19323,0,2,loss
925,925,1661383800,0.99721,0.99721,0.99673,0.99675,493,15,147900000,0.99535,0.99635,0.99635,0.99535,51.25466,33.68077,0.0001988,0.0002128,28.29377,24.12493,20.27337,60.58523,0.49171,56.93913,0.05621,55.26,55.33403,0,2,loss
942,942,1661388900,0.99666,0.99668,0.99662,0.99668,315,29,94500000,0.99555,0.99649,0.99649,0.99555,50.33737,-9.13048,3.31e-05,3.35e-05,23.60543,20.49867,21.57001,37.04655,0.49417,57.21476,0.01505,69.61946,81.23313,0,2,loss
946,946,1661390100,0.99674,0.99677,0.99662,0.99664,585,23,175500000,0.9956,0.99654,0.99654,0.9956,48.67221,8.21444,3.93e-05,4.29e-05,22.06566,27.56469,19.60147,32.99774,0.4654,51.05938,0.01706,51.47781,70.90503,0,2,loss
966,966,1661396100,0.99676,0.99676,0.99663,0.99666,614,23,184200000,0.99581,0.99665,0.99665,0.99581,47.21988,-58.03922,1.41e-05,2.18e-05,15.41019,20.26836,14.70033,58.45849,0.30849,53.186,-0.01003,39.95875,60.63916,0,2,loss
980,980,1661400300,0.9978,0.9979,0.99752,0.99767,1184,19,355200000,0.99608,0.99719,0.99719,0.99608,53.08741,18.76951,0.0003328,0.00034,18.53753,27.85267,24.69559,58.17254,0.54391,44.42324,0.04814,51.11592,63.49124,1,2,loss
989,989,1661403000,0.99866,0.99881,0.99844,0.99847,1220,19,366000000,0.99629,0.99762,0.99762,0.99629,57.66133,54.64481,0.0003824,0.0003948,22.17647,17.83622,24.41471,46.24747,0.53922,44.98721,0.01102,46.13571,49.90037,0,2,loss
1032,1032,1661415900,0.99942,0.99944,0.99921,0.99935,1512,19,453600000,0.99721,0.99883,0.99883,0.99721,52.26274,10.19621,0.000308,0.0003265,13.18224,33.12456,29.26631,57.62528,0.53438,39.69034,0.05807,8.94629,24.90879,1,2,loss
1051,1051,1661421600,1.00098,1.00104,1.00029,1.00091,2775,8,832500000,0.99781,0.99991,0.99991,0.99781,52.94691,11.11264,0.0006347,0.0006433,17.37143,33.558,33.05431,49.13071,0.56632,40.24911,0.13306,28.4157,45.78311,1,2,loss
1080,1080,1661430300,1.00013,1.00019,0.99942,0.99946,2321,8,696300000,0.99846,1.0002,1.0002,0.99846,41.58111,-84.96591,-6.47e-05,-2.49e-05,20.16893,24.28272,19.83216,56.78594,0.2841,45.52249,0.005,38.03318,54.94813,1,2,loss
1110,1110,1661439300,0.99742,0.99784,0.99719,0.99758,2408,8,722400000,0.99848,0.99898,0.99898,0.99848,41.20055,-130.3099,-0.0003309,-0.0003186,23.94094,28.6011,18.21247,55.38614,0.3051,54.03185,-0.04008,53.03396,63.05611,1,2,win
1148,1148,1661450700,0.99728,0.99768,0.99685,0.99759,2584,8,775200000,0.9981,0.9978,0.9978,0.9981,48.79491,-16.14572,0.0002898,0.0003028,19.31841,25.76494,34.97773,70.75588,0.49948,53.74919,0.01905,19.70095,37.03455,1,2,win
1184,1184,1661461500,0.99632,0.99667,0.99628,0.99633,2023,8,606900000,0.9976,0.99681,0.99681,0.9976,44.83872,-24.72361,7e-05,7.45e-05,14.87476,18.70472,34.24695,59.95476,0.40241,51.98056,-0.05617,22.59126,53.12403,1,2,loss
1191,1191,1661463600,0.9969,0.99692,0.99646,0.99672,1742,8,522600000,0.99755,0.99683,0.99683,0.99755,49.50412,-71.20263,8.02e-05,8.03e-05,17.94138,19.33205,22.20907,43.02078,0.42996,50.0008,-0.02608,54.05552,56.72144,0,2,loss
1214,1214,1661470500,0.99763,0.99764,0.99733,0.99741,1014,23,304200000,0.9975,0.99716,0.99716,0.9975,52.56785,22.08381,0.000184,0.0001983,16.22794,25.29575,35.13857,53.82096,0.5071,61.37295,-0.00501,31.28102,43.99745,1,2,win
1240,1240,1661478300,0.99748,0.99748,0.99729,0.9973,570,23,171000000,0.99748,0.99732,0.99732,0.99748,45.23113,-104.54854,2.88e-05,3.86e-05,15.1988,27.59859,25.21287,26.89612,0.1767,47.83479,-0.00802,42.78413,63.53863,0,2,win
1300,1300,1661496300,0.99703,0.99708,0.99672,0.99678,687,19,206100000,0.99717,0.99689,0.99689,0.99717,45.89742,-36.28306,8.48e-05,9.76e-05,19.47652,23.57021,15.92896,44.72684,0.32851,52.282,0.001,26.09056,40.02826,1,2,win
1337,1337,1661507400,0.99588,0.99588,0.99464,0.99504,2371,8,711300000,0.99692,0.99641,0.99641,0.99692,26.2374,-368.06084,-0.0001661,-0.0001003,10.24178,31.54988,24.48105,43.36562,-0.20985,40.32485,-0.10441,19.88405,44.23578,1,2,loss
1376,1376,1661519100,1.00044,1.00046,0.99992,1.00001,1827,8,548100000,0.99735,0.99826,0.99826,0.99735,63.34287,63.83717,0.0007803,0.0008136,21.08175,10.42497,56.56202,65.37985,0.60453,63.47247,0.04502,14.28665,12.09749,1,2,loss
1385,1385,1661521800,1.0014,1.00145,1.00112,1.00127,1856,8,556800000,0.99769,0.99919,0.99919,0.99769,64.03529,69.83611,0.0008216,0.0008453,22.9461,12.92804,42.87768,44.35337,0.61401,59.40485,0.11999,40.0737,52.16806,0,2,win
1404,1404,1661527500,1.0007,1.00089,0.99991,0.99991,2283,8,684900000,0.99812,0.99969,0.99969,0.99812,47.73915,-4.79616,-6.3e-06,-2e-07,22.68359,24.12937,21.99112,30.71186,0.40338,46.35877,-0.06796,81.6634,84.49951,0,2,loss
1423,1423,1661533200,1.00631,1.00631,1.0016,1.00331,2945,8,883500000,0.99919,1.00227,1.00227,0.99919,48.07455,-7.54521,0.0012853,0.0013353,17.06782,19.38259,40.55721,64.30046,0.43594,55.69529,-0.00897,34.26215,51.21666,1,2,loss
1427,1427,1661534400,1.00616,1.00629,1.00449,1.0052,2947,8,884100000,0.99948,1.00291,1.00291,0.99948,53.42767,14.62348,0.0012319,0.0013447,17.7006,28.2031,29.2179,50.16294,0.51207,47.13926,0.15743,30.75245,36.00744,0,2,win
1450,1450,1661541300,1.00015,1.00023,0.9991,0.99914,2598,8,779400000,0.99975,1.00149,1.00149,0.99975,39.63528,-65.5974,-0.0009344,-0.0009307,23.60899,22.76777,21.24252,35.24982,0.38609,42.12587,-0.03902,54.22752,52.0435,0,2,win
1452,1452,1661541900,0.99929,0.99939,0.9987,0.9987,2484,8,745200000,0.99973,1.0013,1.0013,0.99973,38.04298,-105.43652,-0.0009621,-0.0009368,17.73297,24.98209,18.31283,35.99969,0.38097,41.81439,-0.15197,40.99268,49.6822,1,2,win
1510,1510,1661732100,0.99627,0.99635,0.99624,0.99626,228,28,68400000,0.99837,0.99699,0.99699,0.99837,42.49751,-116.76541,-0.0001049,-0.0001027,8.55935,19.38808,28.56211,37.86949,0.1762,52.22526,-0.02208,7.56648,18.28694,0,2,win
1554,1554,1661745300,0.99308,0.99316,0.99277,0.99293,1884,19,565200000,0.99696,0.99459,0.99459,0.99696,29.08922,-201.87617,-0.0004354,-0.0004255,12.26281,27.74616,25.76553,36.07264,0.26108,26.04672,-0.05637,46.86448,54.47256,1,2,loss
1560,1560,1661747100,0.99252,0.99285,0.9925,0.99285,2276,18,682800000,0.99673,0.99427,0.99427,0.99673,37.90079,-147.20233,-0.0003961,-0.0003944,13.19631,22.59385,20.42185,21.50596,0.22694,38.09376,-0.10564,43.53638,57.09891,1,2,loss
1582,1582,1661753700,0.99241,0.99253,0.99225,0.99226,1639,19,491700000,0.99594,0.99336,0.99336,0.99594,37.61856,-167.17655,-0.000212,-0.0001974,8.80526,22.81579,22.45537,49.6336,0.03635,32.87868,-0.0715,8.04575,16.74876,1,2,loss
1596,1596,1661757900,0.9921,0.99216,0.99185,0.9921,1609,19,482700000,0.99547,0.99292,0.99292,0.99547,38.81291,-164.19727,-0.000179,-0.0001765,11.6081,27.53887,23.81235,47.82666,0.23756,46.51206,-0.01512,6.76299,31.05156,1,2,loss
1633,1633,1661769000,0.99435,0.99451,0.99331,0.99374,2524,8,757200000,0.99467,0.99315,0.99315,0.99467,52.79045,24.27746,0.0005105,0.0005143,19.41749,18.4977,46.14165,50.45346,0.5115,49.72146,-0.00201,16.25346,20.17057,1,2,loss
1676,1676,1661781900,0.9984,0.99858,0.99809,0.99825,2317,8,695100000,0.99502,0.99579,0.99579,0.99502,64.7278,57.72762,0.0010828,0.0011019,25.75717,15.15717,55.14318,65.52089,0.62261,56.95657,0.18466,8.66049,26.57961,1,2,loss
1689,1689,1661785800,0.99866,0.99883,0.9983,0.99852,2350,8,705000000,0.99541,0.99683,0.99683,0.99541,56.52826,14.52531,0.0006495,0.0006878,20.66201,23.6053,27.34084,49.65777,0.51996,52.09145,0.0862,54.67991,72.84119,0,2,loss
1700,1700,1661789100,1.00081,1.0012,1.00029,1.00087,2644,8,793200000,0.996,0.99833,0.99833,0.996,58.71767,46.03639,0.0009718,0.0010113,19.40719,19.41195,25.01787,43.43659,0.63858,55.35644,0.2213,10.67052,20.45673,1,2,loss
1717,1717,1661794200,1.00201,1.00201,1.00102,1.00114,2804,8,841200000,0.9968,0.99976,0.99976,0.9968,52.79463,37.84643,0.0005642,0.0006127,19.45176,15.56934,29.09985,64.20645,0.52691,53.71838,0.02598,57.93822,79.29588,0,2,win
1753,1753,1661805000,1.00066,1.0008,1.00063,1.00067,2014,8,604200000,0.99777,1.00013,1.00013,0.99777,52.82879,16.45462,0.00027,0.0002861,15.09016,16.36235,29.46614,42.6397,0.53065,53.96266,0.05299,4.73691,16.00068,1,2,loss
1819,1819,1661824800,0.99999,0.99999,0.99976,0.99979,759,23,227700000,0.99875,0.99982,0.99982,0.99875,48.4203,-1.37741,5.87e-05,6.75e-05,10.70344,18.48698,24.24897,57.75096,0.40794,43.61521,-0.025,17.19868,33.5279,0,2,loss
1837,1837,1661830200,1.00058,1.00062,1.00032,1.00036,878,19,263400000,0.99902,1.00013,1.00013,0.99902,51.51153,18.448,0.000183,0.0002051,21.6178,15.01511,37.31406,67.51717,0.52544,56.2667,0.029,11.48834,24.9746,1,2,loss
1849,1849,1661833800,1.00062,1.00062,1.00023,1.00043,1393,19,417900000,0.99918,1.00024,1.00024,0.99918,51.06725,-29.55411,8.95e-05,9.13e-05,17.1669,17.7185,15.2487,58.61495,0.45148,48.72474,0.007,67.91078,68.085,0,2,win
1890,1890,1661846100,0.9998,0.99989,0.99957,0.99989,1396,19,418800000,0.99926,0.99972,0.99972,0.99926,51.98548,-13.03192,0.0001899,0.0002073,16.94401,27.00052,39.02256,46.50455,0.50697,48.74893,0.015,2.69839,6.90574,1,2,loss
1902,1902,1661849700,1.0002,1.00048,0.99999,1.00011,2056,8,616800000,0.99935,0.99984,0.99984,0.99935,53.6846,33.51296,0.0001257,0.0001258,26.35669,14.59682,26.68155,46.62817,0.51184,53.39883,0.022,50.38572,59.71234,0,2,loss
1936,1936,1661859900,1.0022,1.00244,1.00207,1.00235,2381,8,714300000,0.99982,1.00096,1.00096,0.99982,58.44065,31.0821,0.0006914,0.0007211,15.62826,21.30625,26.67494,50.85252,0.58782,53.18814,0.02096,24.01454,45.03659,1,2,loss
1948,1948,1661863500,1.00349,1.00351,1.00316,1.00319,2365,8,709500000,1.00024,1.00196,1.00196,1.00024,53.80598,13.48831,0.0006756,0.0007353,16.67448,24.01636,35.62369,49.94198,0.50604,48.39307,0.0838,30.85224,58.03919,0,2,loss
1958,1958,1661866500,1.00436,1.00453,1.00335,1.00335,2212,8,663600000,1.00059,1.0026,1.0026,1.00059,49.7622,-5.43576,0.0004725,0.0005436,19.76801,23.9788,24.61668,55.70442,0.36929,55.46993,-0.10852,49.62532,66.65612,0,2,loss
1980,1980,1661873100,1.00271,1.00286,1.00209,1.00245,2477,8,743100000,1.00104,1.00275,1.00275,1.00104,45.27808,-65.84362,-0.0001543,-0.0001398,14.67362,17.50535,17.0893,36.40363,0.34666,51.15557,0.02594,51.33836,60.18432,1,2,loss
1999,1999,1661878800,1.00273,1.00274,1.00033,1.00045,2934,8,880200000,1.00124,1.00247,1.00247,1.00124,37.72942,-110.13455,-0.0001397,-5.09e-05,11.40748,23.2151,25.42244,45.3512,0.0291,48.45011,-0.10484,32.46647,46.29382,1,2,loss
2031,2031,1661888400,1.0023,1.00282,1.00211,1.00211,2538,8,761400000,1.00126,1.00181,1.00181,1.00126,52.27781,38.47911,0.0002902,0.0002922,22.82296,14.07241,21.5141,63.92202,0.5092,52.24047,-0.0409,14.13048,13.04722,1,2,loss
2056,2056,1661895900,1.00199,1.00207,1.00179,1.00192,2212,8,663600000,1.00143,1.00198,1.00198,1.00143,48.0695,-33.99628,7.97e-05,8.42e-05,21.82234,31.27527,17.80456,51.27347,0.44145,50.28166,0.00599,58.78402,75.96144,0,2,loss
2065,2065,1661898600,1.00224,1.00233,1.00197,1.00204,2333,8,699900000,1.00152,1.00211,1.00211,1.00152,47.03591,-37.22667,0.000112,0.0001298,18.88481,32.92853,17.38284,45.66352,0.35743,46.1819,-0.05585,31.02574,58.05839,0,2,loss
2130,2130,1661918100,1.00281,1.00289,1.00258,1.00266,1361,19,408300000,1.00177,1.00227,1.00227,1.00177,54.68985,20.37298,0.0002679,0.0002826,23.04984,21.79441,40.76123,66.55131,0.52387,52.54285,0.04191,27.18241,54.42066,0,2,loss
2185,2185,1661934600,1.00402,1.00422,1.00394,1.00405,1841,8,552300000,1.0023,1.00319,1.00319,1.0023,61.15347,65.30431,0.0003513,0.0003629,28.85578,10.63993,51.04894,54.1622,0.58823,58.65298,0.02789,18.56812,30.77391,0,2,win
2223,2223,1661946000,0.99978,0.99995,0.99881,0.99892,2645,8,793500000,1.00212,1.00179,1.00179,1.00212,29.68129,-185.98527,-0.000581,-0.0004835,12.84709,36.90571,34.41568,29.60078,0.09317,33.99403,-0.14295,24.57812,42.08368,1,2,loss
2237,2237,1661950200,0.99775,0.99822,0.99769,0.99797,2412,8,723600000,1.00167,1.00047,1.00047,1.00167,36.36057,-104.72947,-0.0007338,-0.0007241,10.96328,24.73135,34.95035,42.97027,0.25021,43.17169,-0.0861,64.1948,75.13254,0,2,loss
2269,2269,1661959800,0.99922,0.99922,0.99816,0.99881,2783,8,834900000,1.00092,0.99948,0.99948,1.00092,45.71633,-73.17073,0.0001811,0.0002087,19.79275,30.84996,19.1138,49.45702,0.35854,44.17543,-0.07603,0.0,30.28129,1,2,loss
2280,2280,1661963100,1.00078,1.00078,1.00003,1.00003,2654,8,796200000,1.00089,0.9999,0.9999,1.00089,49.77179,2.27719,0.0004065,0.0004191,23.80722,30.06686,19.99731,50.12015,0.4477,53.85205,0.07405,42.95472,59.42768,0,2,loss
2310,2310,1661972100,1.00636,1.00678,1.00614,1.00626,2662,8,798600000,1.00172,1.00321,1.00321,1.00172,61.20188,64.50487,0.0013275,0.0013906,19.4119,17.59188,26.32281,50.45209,0.58458,54.10938,0.08554,3.36433,20.54512,0,2,win
2346,2346,1661982900,1.005,1.00503,1.0043,1.00436,2525,8,757500000,1.00271,1.00452,1.00452,1.00271,43.85733,-21.56074,-1.73e-05,-4.5e-06,15.03686,28.07946,22.36667,43.97499,0.39521,43.0825,-0.04478,51.97165,62.91226,1,2,loss
2352,2352,1661984700,1.0049,1.00508,1.00473,1.00473,2384,8,715200000,1.00284,1.00462,1.00462,1.00284,47.79944,-25.103,8.2e-06,1.27e-05,8.75701,18.98263,25.00995,36.25867,0.36822,43.93737,-0.03781,52.32431,54.8471,1,2,loss
2373,2373,1661991000,1.00465,1.005,1.00465,1.00475,803,26,240900000,1.00322,1.00476,1.00476,1.00322,47.1084,-15.00929,3.28e-05,4.91e-05,13.98086,16.1878,22.20576,68.06712,0.42164,56.63129,0.0,36.75571,61.40909,1,2,loss
2382,2382,1661993700,1.00498,1.00504,1.00496,1.00496,181,23,54300000,1.00337,1.00482,1.00482,1.00337,50.70417,-22.42392,3.21e-05,3.47e-05,14.5073,16.76293,17.27158,73.60182,0.44436,56.71853,-0.01592,63.09983,66.15652,0,2,win
2388,2388,1661995500,1.00502,1.00508,1.00499,1.00503,980,23,294000000,1.00348,1.00489,1.00489,1.00348,50.75779,-0.0,5.47e-05,5.59e-05,13.03892,21.94883,19.74307,53.95795,0.51721,55.57692,0.0199,32.77284,57.48135,0,2,win
2446,2446,1662012900,1.00224,1.00229,1.0021,1.00215,1280,19,384000000,1.00324,1.00286,1.00286,1.00324,39.56596,-110.24325,-0.0001592,-0.0001572,19.33362,21.65032,13.5722,52.98871,0.10998,47.87206,-0.03691,26.99342,29.02621,1,2,loss
2451,2451,1662014400,1.00216,1.00228,1.00165,1.00173,1924,19,577200000,1.00319,1.00274,1.00274,1.00319,33.80834,-177.16652,-0.0001601,-0.0001453,19.34534,25.28374,14.86643,36.92967,-0.17992,47.57265,-0.0798,42.08473,58.60731,1,2,loss
2518,2518,1662034500,1.00352,1.00402,1.00292,1.00293,2504,8,751200000,1.00271,1.00266,1.00266,1.00271,49.21216,11.70117,0.0003399,0.0003884,16.65314,21.83575,18.23082,50.16367,0.41177,41.31474,-0.09662,23.45943,42.35058,0,2,win
2549,2549,1662043800,1.00133,1.00152,1.00063,1.00066,2473,8,741900000,1.00248,1.00197,1.00197,1.00248,36.05977,-116.57953,-0.0003032,-0.0002851,11.8241,26.07272,24.62389,50.49527,0.26478,41.36121,-0.1128,46.77426,67.1217,1,2,win
2610,2610,1662062100,0.99406,0.99423,0.99362,0.99364,2461,8,738300000,0.99945,0.99569,0.99569,0.99945,39.40384,-71.99209,-0.0002008,-0.0001659,10.61447,34.28289,33.53391,51.34765,0.26442,37.43875,-0.11661,9.25027,24.07246,1,2,loss
2631,2631,1662068400,0.99519,0.99526,0.9949,0.99512,2278,8,683400000,0.99862,0.9954,0.9954,0.99862,49.49536,-2.3666,0.0001744,0.0001802,15.05066,26.37382,28.3112,57.42298,0.49587,46.82419,0.01005,4.18954,31.8606,0,2,loss
2683,2683,1662084000,0.9944,0.99441,0.99423,0.99435,905,23,271500000,0.99697,0.99462,0.99462,0.99697,45.10611,-136.60849,-3.39e-05,-3.35e-05,12.9053,26.04586,20.05572,53.00009,0.1977,48.11413,-0.04323,25.44332,39.37122,0,2,loss
2704,2704,1662090300,0.99542,0.99543,0.99514,0.99517,1449,19,434700000,0.99662,0.99493,0.99493,0.99662,53.00385,30.7971,0.0002095,0.0002139,15.87507,17.5869,36.76224,53.13212,0.53098,56.3058,0.01005,8.63737,23.56034,1,2,loss
2709,2709,1662091800,0.99574,0.99575,0.9954,0.99544,1906,19,571800000,0.99657,0.99504,0.99504,0.99657,55.63499,58.92727,0.0002154,0.0002177,17.67397,15.45618,28.68363,63.8374,0.54892,61.29678,-0.00301,40.23124,43.161,0,2,loss
2711,2711,1662092400,0.99578,0.99582,0.99559,0.9956,1765,19,529500000,0.99655,0.99509,0.99509,0.99655,57.37174,98.87716,0.0002171,0.0002189,14.99615,11.60931,24.71292,65.4785,0.59088,58.96035,0.00603,25.52531,34.3993,0,2,loss
2713,2713,1662093000,0.99578,0.99584,0.99549,0.99571,1958,19,587400000,0.99654,0.99514,0.99514,0.99654,58.77267,89.83233,0.0002179,0.0002192,13.54949,11.83099,19.74875,64.79265,0.62364,57.88704,0.03215,28.00662,28.99904,0,2,loss
2715,2715,1662093600,0.99586,0.99602,0.99571,0.99572,2066,19,619800000,0.99652,0.99519,0.99519,0.99652,57.63905,118.46047,0.0002152,0.0002192,17.72366,8.88639,23.09917,63.46013,0.59265,55.37813,0.03014,45.89142,39.64494,0,2,loss
2731,2731,1662098400,0.99574,0.99598,0.99571,0.99578,1657,19,497100000,0.9964,0.99544,0.99544,0.9964,53.50491,53.72858,0.0001226,0.0001258,15.96504,8.73998,33.33618,54.8737,0.57889,51.39525,0.01707,48.25081,65.05042,0,2,loss
2750,2750,1662104100,0.99604,0.99625,0.99603,0.99608,1346,19,403800000,0.99634,0.99577,0.99577,0.99634,53.26263,38.61635,0.0001344,0.0001424,17.05504,13.5762,39.50639,62.57664,0.57142,57.01956,0.01506,32.30854,61.06562,0,2,loss
2766,2766,1662108900,0.99691,0.99709,0.99671,0.99707,2130,8,639000000,0.99641,0.9963,0.9963,0.99641,60.1242,43.91389,0.000284,0.0002849,15.36099,16.10322,37.77055,57.3082,0.68,51.39054,0.05118,37.31928,55.40697,1,2,loss
2768,2768,1662109500,0.99731,0.9974,0.99677,0.9968,2379,8,713700000,0.99643,0.99636,0.99636,0.99643,52.10629,40.1558,0.0002552,0.0002802,17.49913,12.09531,32.63633,49.54233,0.50874,49.19979,-0.01103,24.32507,32.95387,1,2,loss
2792,2792,1662116700,0.9986,0.99875,0.99833,0.99865,2356,8,706800000,0.99676,0.99746,0.99746,0.99676,59.40708,39.82684,0.0005336,0.0005339,15.56878,22.71519,38.32929,66.15061,0.62096,54.46552,0.13537,27.18322,49.72741,1,2,win
2822,2822,1662125700,0.9995,0.99988,0.99937,0.99979,2207,8,662100000,0.99732,0.99866,0.99866,0.99732,55.09008,24.56465,0.0005682,0.0005912,20.05187,27.46245,34.81478,58.93388,0.58936,53.52047,0.05404,14.23559,33.83605,1,2,loss
2838,2838,1662130500,1.00023,1.00026,0.99866,0.99905,2817,8,845100000,0.99761,0.99896,0.99896,0.99761,47.55623,-24.20074,3.33e-05,5.55e-05,21.18623,19.6557,25.66559,41.91958,0.37587,45.07004,-0.06602,78.62182,73.5394,0,2,loss
2841,2841,1662131400,0.99972,0.99995,0.99917,0.99918,2513,8,753900000,0.99767,0.99901,0.99901,0.99767,48.66632,10.764,4.03e-05,5.06e-05,23.738,15.53018,23.33085,41.87262,0.43628,48.16981,0.03003,52.51493,55.14027,0,2,loss
2857,2857,1662136200,1.00074,1.00091,0.99948,0.99989,2938,8,881400000,0.99809,0.99973,0.99973,0.99809,47.91512,-13.41282,0.0003228,0.0003552,14.58244,19.61318,21.59613,63.37813,0.40503,54.0111,-0.23447,20.68482,30.77923,1,2,loss
2883,2883,1662144000,1.00213,1.00222,1.00164,1.00219,2673,8,801900000,0.99884,1.00095,1.00095,0.99884,55.85732,24.7513,0.0006164,0.0006243,16.00453,29.84406,29.58697,57.53364,0.59499,54.35088,0.07189,29.6038,52.91393,1,2,loss
2930,2930,1662158100,0.99517,0.99526,0.99461,0.99474,2325,8,697500000,0.99815,0.99716,0.99716,0.99815,29.68429,-265.65289,-0.0005026,-0.000457,5.58706,35.97878,41.7604,29.52828,-0.13174,30.63959,-0.18163,0.0,4.53126,1,2,loss
2947,2947,1662336000,0.99222,0.99265,0.99207,0.9924,358,35,107400000,0.99769,0.99619,0.99619,0.99769,22.72444,-400.55034,-0.0004111,-0.0002783,15.76931,28.62796,20.06728,58.48605,-0.27745,45.85094,-0.30038,46.60285,64.60688,1,2,loss
2982,2982,1662346500,0.99119,0.99122,0.9905,0.99067,1468,23,440400000,0.99596,0.99284,0.99284,0.99596,35.4217,-131.3635,-0.0004706,-0.0004505,11.20137,31.50952,25.98919,42.77053,0.10109,42.11181,-0.14716,3.2376,2.80603,1,2,loss
3008,3008,1662354300,0.99179,0.99179,0.99141,0.99151,2028,19,608400000,0.99503,0.99221,0.99221,0.99503,43.98298,-115.42178,-3.56e-05,-1.91e-05,13.92709,21.043,12.29018,43.16984,0.1342,39.29591,-0.01815,26.96008,35.63431,1,2,win
3032,3032,1662361500,0.99094,0.99099,0.99059,0.99085,1339,19,401700000,0.99419,0.99155,0.99155,0.99419,41.34115,-68.14328,-6.8e-05,-4.89e-05,12.32176,37.08403,29.15905,50.89749,0.36212,33.22162,-0.04842,9.85915,31.35234,1,2,win
3080,3080,1662375900,0.99054,0.99134,0.99037,0.99129,2544,8,763200000,0.99261,0.99049,0.99049,0.99261,55.96288,26.52576,0.0004268,0.0004318,16.49882,21.80036,28.14291,50.44445,0.62117,53.04077,0.16167,19.39565,28.33623,0,2,loss
3086,3086,1662377700,0.99163,0.99183,0.99141,0.99153,2401,8,720300000,0.99258,0.99082,0.99082,0.99258,53.76012,22.35945,0.0004932,0.0005102,15.82542,26.51763,23.49745,43.2921,0.54337,45.59311,-0.05544,32.95168,48.71652,0,2,loss
3114,3114,1662386100,0.9937,0.99375,0.99301,0.99331,2181,8,654300000,0.99254,0.99203,0.99203,0.99254,58.74722,59.81442,0.000517,0.0005203,20.25805,14.07523,24.52584,56.9838,0.64352,48.51628,0.10279,12.13798,11.85413,0,2,win
3151,3151,1662397200,0.99249,0.99283,0.9924,0.99245,2112,8,633600000,0.99243,0.99221,0.99221,0.99243,51.72081,35.74994,0.0001139,0.0001173,10.82829,9.02398,16.20713,49.55368,0.53605,50.8788,-0.00907,12.38168,25.81608,0,2,loss
3162,3162,1662400500,0.99256,0.99258,0.99185,0.99192,2460,8,738000000,0.99245,0.99236,0.99236,0.99245,39.70743,-203.71115,7.21e-05,0.0001186,18.03199,25.19692,23.2324,69.95556,0.00947,53.17185,-0.05642,41.24353,71.94013,1,2,loss
3191,3191,1662409200,0.993,0.99304,0.99299,0.993,367,8,110100000,0.99251,0.99264,0.99264,0.99251,56.36338,59.25528,0.0001429,0.0001441,21.94987,12.69769,23.63883,50.74203,0.55482,59.68621,-0.00101,46.4171,50.78615,0,2,loss
3194,3194,1662410100,0.99312,0.99316,0.99308,0.99312,447,8,134100000,0.99253,0.99269,0.99269,0.99253,59.13634,112.98044,0.0001443,0.0001447,22.39579,8.26573,31.47303,60.61086,0.58782,60.2773,0.00705,56.48986,45.33416,0,2,loss
3201,3201,1662412200,0.99337,0.99339,0.99305,0.99305,514,8,154200000,0.99257,0.99279,0.99279,0.99257,52.58787,75.04363,0.0001197,0.0001255,25.32676,21.37971,23.53219,49.18589,0.50908,58.30919,-0.01309,69.45003,60.11156,0,2,loss
3260,3260,1662429900,0.99401,0.99413,0.99391,0.99407,1002,23,300600000,0.99283,0.99331,0.99331,0.99283,60.14666,40.27328,0.0003589,0.0003598,15.66645,12.3883,31.92478,55.68365,0.61221,52.64288,0.03019,22.61928,36.43376,1,2,loss
3286,3286,1662437700,0.99688,0.99688,0.99603,0.99622,2302,19,690600000,0.99346,0.9949,0.9949,0.99346,59.02804,61.64134,0.000603,0.0006169,17.07366,10.37409,64.5557,56.17743,0.58498,56.43945,0.0673,19.29019,24.16296,1,2,loss
3331,3331,1662451200,0.99453,0.99472,0.99439,0.99447,2414,19,724200000,0.99412,0.99507,0.99507,0.99412,38.70235,-69.54555,-0.0001705,-0.0001674,14.55361,21.03143,22.64262,31.15758,0.33979,40.73529,-0.00101,39.70457,53.84788,1,2,loss
