,Unnamed: 0,time,open,high,low,close,tick_volume,spread,real_volume,EMA_200,EMA_50,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,cross,result
55462,55462,1684344000,1.08213,1.08262,1.08202,1.08257,2597,5,389550000,1.08445,1.08269,1.08269,1.08445,52.59742,1.68035,-0.0002595,-0.0002673,22.46471,19.61562,30.4453,31.28401,0.56777,51.11294,-0.0637,67.96848,44.27957,0,1,loss
55473,55473,1684347300,1.08213,1.08284,1.0821,1.08246,2591,5,388650000,1.08423,1.08256,1.08256,1.08423,52.06841,67.50937,-9.16e-05,-0.0001159,26.43396,16.63354,20.44273,63.42408,0.65464,50.38191,0.0305,58.52563,54.8469,1,1,win
55524,55524,1684362600,1.08398,1.08407,1.08394,1.084,2182,13,327300000,1.08407,1.08374,1.08374,1.08407,53.07214,20.97528,3.61e-05,3.58e-05,15.4761,9.68697,25.62239,57.03718,0.55171,57.68498,0.02491,59.70241,72.62563,0,1,loss
55527,55527,1684363500,1.08403,1.08408,1.08398,1.08406,1606,13,240900000,1.08407,1.08377,1.08377,1.08407,54.82543,71.26988,3.78e-05,3.46e-05,14.88918,12.19692,20.10755,65.13567,0.63573,59.50168,0.03137,59.0279,55.38365,0,1,loss
55542,55542,1684368000,1.08384,1.08384,1.08373,1.08384,105,41,15750000,1.08403,1.08377,1.08377,1.08403,51.65351,-9.32091,-4.66e-05,-4.9e-05,17.33575,17.03035,34.93899,29.8895,0.52915,55.48745,-0.00461,80.70379,48.25793,0,1,loss
55578,55578,1684378800,1.0837,1.08381,1.0836,1.08381,1481,13,222150000,1.08396,1.08378,1.08378,1.08396,53.58876,-4.65714,-5.73e-05,-6.83e-05,28.83399,14.11961,30.77984,44.07662,0.56967,61.42287,0.01476,84.59279,67.68346,0,1,loss
55644,55644,1684398600,1.08312,1.08347,1.08306,1.08343,1851,5,277650000,1.08393,1.08373,1.08373,1.08393,45.49507,-35.41514,-0.0002178,-0.0002271,18.66551,25.02,43.94924,37.33417,0.49492,42.30054,-0.03045,46.75922,27.75882,0,1,loss
55650,55650,1684400400,1.08295,1.08339,1.08292,1.08329,2275,6,341250000,1.08388,1.08359,1.08359,1.08388,47.40937,-23.64421,-0.0001996,-0.0002174,19.41907,25.96061,35.07601,45.93878,0.52279,44.05967,0.00277,54.48329,39.99943,1,1,loss
55654,55654,1684401600,1.08273,1.08338,1.08273,1.08324,2156,5,323400000,1.08384,1.08348,1.08348,1.08384,50.11052,5.43728,-0.0002104,-0.0002253,23.46844,22.49001,29.53714,57.7278,0.59365,47.76288,0.00923,60.9682,53.0549,0,1,loss
55664,55664,1684404600,1.08269,1.08279,1.08246,1.08274,2243,5,336450000,1.08375,1.08326,1.08326,1.08375,43.50781,-87.55556,-0.0001824,-0.0001839,13.98935,26.73738,23.83553,43.9406,0.36861,42.43242,0.01663,61.29888,52.11978,1,1,loss
55682,55682,1684410000,1.08146,1.08199,1.08145,1.08191,2231,5,334650000,1.08344,1.08253,1.08253,1.08344,45.81381,-38.54474,-0.0003149,-0.0003281,26.47372,24.66022,18.44874,56.48511,0.47418,53.84455,-0.03603,54.92077,50.26214,0,1,loss
55693,55693,1684413300,1.08146,1.08174,1.08139,1.08156,2203,5,330450000,1.08323,1.08212,1.08212,1.08323,47.74133,12.06217,-0.0002675,-0.0002916,22.9936,23.45092,16.05802,38.11938,0.51915,45.82287,0.00925,63.17947,38.63984,1,1,loss
55708,55708,1684417800,1.08133,1.08161,1.0813,1.08151,2032,6,304800000,1.08295,1.08172,1.08172,1.08295,52.82955,46.23964,-0.0001836,-0.0002168,23.62043,22.18923,32.99653,27.73276,0.65477,45.91901,-0.03605,62.50583,33.64987,1,1,loss
55748,55748,1684429800,1.07801,1.07815,1.07789,1.07808,2630,5,394500000,1.08189,1.07978,1.07978,1.08189,36.63311,-84.04702,-0.0006809,-0.0006868,5.3144,19.19955,50.51789,35.70082,0.41502,40.49436,-0.05562,40.6797,24.01674,0,1,loss
55763,55763,1684434300,1.07675,1.07728,1.07672,1.07723,2374,5,356100000,1.08124,1.0786,1.0786,1.08124,41.93715,-42.90391,-0.0005985,-0.0006471,22.53406,20.02301,35.83909,41.51783,0.44568,46.83697,-0.10386,57.06677,35.42708,1,1,loss
55786,55786,1684441200,1.07634,1.07641,1.07629,1.07634,1944,5,291600000,1.08033,1.07747,1.07747,1.08033,37.04551,-63.41789,-0.0003491,-0.0003545,10.13323,16.75204,44.69406,28.2063,0.28713,42.85048,-0.052,32.34825,16.6594,1,1,win
55842,55842,1684458000,1.07695,1.07727,1.07695,1.07726,351,19,52650000,1.07884,1.07698,1.07698,1.07884,65.69641,108.23818,1.39e-05,-5.8e-06,37.34669,20.26219,22.29612,49.77893,0.8519,55.67403,0.04551,99.89855,85.33543,0,1,loss
55870,55870,1684466400,1.07749,1.07779,1.07749,1.07779,1134,13,170100000,1.07851,1.07731,1.07731,1.07851,66.86869,251.51515,7.25e-05,6.8e-05,17.16276,8.57139,20.7232,71.32841,0.92552,64.29137,0.0232,49.39319,33.36881,0,1,loss
55896,55896,1684474200,1.07633,1.07657,1.07633,1.07646,1841,13,276150000,1.0781,1.07687,1.07687,1.0781,44.90964,-16.22686,-0.0002575,-0.0002779,29.8506,21.82114,22.67928,49.02574,0.4782,53.00348,0.03252,90.1311,74.1959,0,1,win
55930,55930,1684484400,1.07617,1.07637,1.07616,1.0763,1185,13,177750000,1.07765,1.07658,1.07658,1.07765,45.41352,-43.20988,-0.0001204,-0.0001231,12.00457,18.31717,26.05519,44.08652,0.41827,47.99665,-0.02322,76.68157,71.91843,0,1,win
55968,55968,1684495800,1.07804,1.07874,1.07801,1.07866,2242,5,336300000,1.0777,1.07758,1.07758,1.0777,62.62764,128.05957,0.0001099,9.89e-05,28.44918,14.54748,19.68991,55.94061,0.85727,55.95875,0.08351,74.02533,56.72107,0,1,win
56005,56005,1684506900,1.07973,1.08009,1.07968,1.07986,2146,5,321900000,1.07822,1.07901,1.07901,1.07822,61.42696,164.74056,0.0001584,0.0001521,29.14249,7.40037,36.16728,58.44266,0.94631,64.6493,0.05467,89.57926,72.97428,0,1,win
56041,56041,1684517700,1.07897,1.0795,1.07896,1.07945,2541,5,381150000,1.07874,1.07958,1.07958,1.07874,48.62888,-24.72325,-0.0002626,-0.0002734,18.85385,22.2507,30.97293,61.0435,0.51623,43.64381,-0.00278,88.4293,89.71427,0,1,loss
56048,56048,1684519800,1.07825,1.07976,1.07817,1.07957,2865,5,429750000,1.07874,1.07937,1.07937,1.07874,54.55591,34.53815,-0.000284,-0.0003119,16.48387,24.59987,34.57961,49.44394,0.67621,38.74921,0.06581,42.78038,30.89499,0,1,win
56068,56068,1684525800,1.08185,1.08232,1.08183,1.08228,2070,5,310500000,1.07926,1.0806,1.0806,1.07926,66.67295,178.9899,0.000481,0.0004796,34.40536,12.0972,23.00296,47.31659,0.61487,61.42634,0.06194,61.71723,44.51229,0,1,loss
56078,56078,1684528800,1.08257,1.08284,1.0825,1.08278,1828,5,274200000,1.07953,1.08112,1.08112,1.07953,68.43816,194.33887,0.0004454,0.0004247,37.86395,5.70316,41.42013,70.59649,0.87202,64.11969,0.10262,86.44805,66.29318,0,1,loss
56106,56106,1684537200,1.08053,1.08068,1.0804,1.0804,1638,13,245700000,1.07985,1.08082,1.08082,1.07985,43.29729,-9.62596,-0.0003221,-0.0003444,33.14109,23.73544,48.93765,35.21848,0.45721,39.33612,-0.03608,94.29247,71.76185,0,1,win
56165,56165,1684727700,1.08212,1.08243,1.08212,1.08228,1778,13,266700000,1.08055,1.0816,1.0816,1.08055,63.09502,171.29944,0.0001491,0.0001475,32.17149,12.4628,23.66447,42.02654,0.85558,56.31225,0.01571,70.31269,68.31166,0,1,loss
56194,56194,1684736400,1.08225,1.08228,1.08222,1.08226,1124,13,168600000,1.08098,1.08203,1.08203,1.08098,52.89311,55.5786,1.18e-05,9.1e-06,26.6836,17.59935,15.69585,47.69094,0.6199,59.64957,0.0,66.62572,57.58166,0,1,loss
56197,56197,1684737300,1.0821,1.08227,1.0821,1.08223,1109,13,166350000,1.08101,1.08204,1.08204,1.08101,52.11076,52.66184,1.06e-05,9.2e-06,21.2916,22.79809,12.33638,33.2504,0.62579,56.48056,0.01017,63.88413,66.71852,0,1,loss
56208,56208,1684740600,1.08221,1.08227,1.08217,1.08218,1185,14,177750000,1.08113,1.08208,1.08208,1.08113,50.72921,36.26741,1.3e-06,-3e-07,20.64571,12.90044,12.74665,50.29754,0.52405,46.79728,0.00739,56.10956,44.48379,1,1,loss
56230,56230,1684747200,1.0814,1.08188,1.0814,1.08184,2187,5,328050000,1.08122,1.08175,1.08175,1.08122,54.69015,48.24702,-0.0001623,-0.0001977,23.04175,20.30881,33.11792,49.81248,0.68802,54.51112,0.02404,87.24562,77.68825,0,1,loss
56249,56249,1684752900,1.08064,1.08098,1.08054,1.08062,2292,5,343800000,1.08116,1.08124,1.08124,1.08116,45.58167,-27.22646,-0.0003071,-0.000324,21.43493,24.31127,29.56963,43.12876,0.38068,40.97456,-0.03515,83.5762,70.0635,0,1,win
56300,56300,1684768200,1.08204,1.08225,1.082,1.08218,2043,5,306450000,1.08137,1.08174,1.08174,1.08137,57.85717,51.50963,4.12e-05,2.41e-05,18.65524,16.4772,15.80578,48.89206,0.67742,43.00751,0.0564,96.49717,83.64725,0,1,loss
56330,56330,1684777200,1.0809,1.08122,1.08075,1.08118,2574,5,386100000,1.0814,1.08149,1.08149,1.0814,47.92842,-48.36333,-0.0002026,-0.0002043,11.98522,20.40249,23.46462,35.4089,0.50022,45.5664,-0.03051,67.49717,57.94509,1,1,loss
56341,56341,1684780500,1.08015,1.08035,1.08012,1.08025,2139,6,320850000,1.08127,1.08099,1.08099,1.08127,44.66814,-43.48023,-0.0003746,-0.0003783,20.3616,22.63125,33.90295,55.49002,0.39075,47.05152,-0.05921,68.07412,53.59815,1,1,win
56343,56343,1684781100,1.07985,1.08018,1.07968,1.08013,2179,5,326850000,1.08124,1.08092,1.08092,1.08124,44.39773,-63.90441,-0.0003546,-0.0003736,15.29382,28.10781,32.04668,48.06398,0.39366,47.30439,-0.05274,63.95479,64.35832,1,1,win
56408,56408,1684800600,1.08131,1.0814,1.08124,1.08132,199,23,29850000,1.08127,1.08127,1.08127,1.08127,51.85104,90.84249,-6.31e-05,-7.04e-05,17.29988,22.90401,28.59924,53.3792,0.61746,44.83645,0.01202,66.66667,55.59386,0,1,loss
56417,56417,1684803300,1.08114,1.08118,1.08113,1.08118,264,22,39600000,1.08127,1.08125,1.08125,1.08127,48.29599,-5.29101,-4.33e-05,-4.39e-05,15.25876,13.81347,20.01671,33.77262,0.49213,45.17765,0.00092,73.38762,68.06935,1,1,loss
56442,56442,1684810800,1.08096,1.08158,1.08096,1.08138,1917,13,287550000,1.08123,1.08113,1.08113,1.08123,61.70235,94.00789,-5.61e-05,-8.83e-05,29.74804,14.78963,44.43735,41.08802,0.855,54.07134,0.02775,90.39614,79.60805,0,1,loss
56472,56472,1684819800,1.08059,1.08059,1.08048,1.0805,1490,13,223500000,1.08115,1.08092,1.08092,1.08115,39.69383,-58.85539,-0.00018,-0.0001808,10.24024,15.87687,41.36035,42.52107,0.40678,40.84619,-0.02868,90.17826,71.00789,0,1,loss
56515,56515,1684832700,1.08045,1.08099,1.08025,1.08094,2089,5,313350000,1.08097,1.08067,1.08067,1.08097,58.35933,29.63168,-4.89e-05,-7.86e-05,21.95179,15.74004,28.12844,42.05565,0.75154,53.06257,0.00555,81.72766,71.22302,0,1,loss
56537,56537,1684839300,1.07992,1.08029,1.0799,1.08026,2615,5,392250000,1.08082,1.08035,1.08035,1.08082,51.48425,-0.3502,-0.000236,-0.0002395,26.46174,18.05541,28.12909,41.38609,0.52644,56.83843,-0.05366,60.83901,52.19227,0,1,loss
56542,56542,1684840800,1.07963,1.07997,1.07958,1.07988,2290,5,343500000,1.08076,1.08022,1.08022,1.08076,48.57075,-9.60315,-0.0002172,-0.0002412,19.16042,16.2246,17.38659,55.76752,0.49099,58.05013,0.04169,79.65231,74.44069,0,1,loss
56571,56571,1684849500,1.0775,1.07786,1.07748,1.07768,2052,5,307800000,1.08023,1.07894,1.07894,1.08023,39.08379,-42.43819,-0.0005793,-0.0006082,15.96367,23.00572,59.15172,35.49397,0.42226,34.49024,-0.0575,94.02216,85.89616,0,1,loss
56601,56601,1684858500,1.07678,1.07785,1.07669,1.0775,2726,5,408900000,1.07951,1.07785,1.07785,1.07951,51.60255,4.58481,-0.0003005,-0.0003062,20.64941,16.3757,22.36227,42.38311,0.58356,52.18152,-0.06492,54.25077,31.00098,0,1,win
56644,56644,1684871400,1.0766,1.07682,1.0766,1.07673,1906,5,285900000,1.0788,1.07735,1.07735,1.0788,44.00347,-26.82513,-0.000334,-0.0003502,18.48445,12.42673,30.10949,55.11262,0.45009,48.14837,-0.08073,65.32806,57.06958,0,1,win
56687,56687,1684884300,1.07697,1.07699,1.07691,1.07694,948,13,142200000,1.07826,1.07722,1.07722,1.07826,44.11252,-35.619,-0.0001387,-0.0001395,19.37422,17.40623,31.86759,21.54993,0.42464,43.36439,-0.013,79.03745,72.10484,0,1,win
56734,56734,1684898400,1.07707,1.0773,1.07707,1.07719,839,13,125850000,1.0778,1.07704,1.07704,1.0778,61.96004,79.34742,-2.59e-05,-4.45e-05,31.44511,12.32917,23.56833,45.40007,0.78573,60.95062,0.00836,71.44582,47.25424,0,1,win
56751,56751,1684903500,1.07716,1.07728,1.07706,1.07724,1050,13,157500000,1.07769,1.07708,1.07708,1.07769,56.09703,47.51823,8.1e-06,5.3e-06,23.43232,14.40789,18.30873,45.92999,0.68461,55.06292,0.00093,65.37097,47.2969,1,1,win
56756,56756,1684905000,1.07693,1.07732,1.07691,1.07723,1513,13,226950000,1.07767,1.0771,1.0771,1.07767,53.97226,23.14154,2.04e-05,1.77e-05,23.20747,17.33002,17.72062,43.46751,0.66926,47.75637,0.00928,52.77998,62.65895,0,1,win
56784,56784,1684913400,1.07794,1.07803,1.0778,1.07798,1020,13,153000000,1.07766,1.07748,1.07748,1.07766,62.75978,138.18861,0.0001242,0.0001195,27.10613,16.66241,17.24115,71.59095,0.7723,63.05465,0.01577,71.47232,48.14439,0,1,loss
56792,56792,1684915800,1.07792,1.07818,1.07787,1.07818,927,13,139050000,1.07768,1.07762,1.07762,1.07768,65.62481,123.96914,0.00014,0.0001338,27.2519,12.62975,26.09743,60.17151,0.90521,60.59558,0.05568,70.33567,63.97591,0,1,loss
56799,56799,1684917900,1.07808,1.07835,1.07803,1.07833,1338,6,200700000,1.07771,1.07772,1.07772,1.07771,67.14012,202.62557,0.0001215,0.0001156,26.50944,9.82321,26.95022,55.0523,0.99946,67.22157,0.0269,52.93345,26.23862,0,1,loss
56823,56823,1684925100,1.07841,1.07842,1.0778,1.0781,2382,5,357300000,1.07779,1.07791,1.07791,1.07779,52.32924,15.5988,-5.44e-05,-6.86e-05,22.00032,21.4148,24.61504,48.67664,0.53682,48.99934,0.00557,80.68724,52.23804,0,1,win
56845,56845,1684931700,1.07807,1.07813,1.07793,1.0781,1636,5,245400000,1.07784,1.07798,1.07798,1.07784,52.40411,-0.63159,-5.17e-05,-6.67e-05,15.82872,9.87246,27.87875,40.46665,0.52158,53.74827,0.00093,90.09927,68.3508,1,1,loss
56863,56863,1684937100,1.07561,1.07592,1.07558,1.0757,1642,5,246300000,1.07752,1.07684,1.07684,1.07752,41.22976,-26.83491,-0.0006216,-0.0006569,24.24431,17.97245,33.60384,25.71113,0.41879,48.11479,-0.01487,77.35549,56.66429,0,1,win
56920,56920,1684954200,1.07555,1.07581,1.07546,1.0755,2328,5,349200000,1.07738,1.07679,1.07679,1.07738,36.3528,-114.41194,-0.0004866,-0.0004885,11.01941,23.56433,35.80808,43.68086,0.37231,36.68266,-0.03997,32.79991,34.78258,1,1,win
56948,56948,1684962600,1.07556,1.07621,1.07556,1.07604,2173,6,325950000,1.07697,1.07606,1.07606,1.07697,53.76699,49.99496,-5.11e-05,-6.45e-05,17.57982,20.11628,27.59033,56.59915,0.71262,52.40604,0.05207,33.93168,17.52731,1,1,loss
